iter	Passed	Remaining
35739	359272	143358
35740	359280	143348
35741	359294	143339
35742	359304	143329
35743	359314	143319
35744	359326	143310
35745	359336	143300
35746	359346	143290
35747	359356	143280
35748	359366	143270
35749	359377	143260
35750	359388	143250
35751	359398	143240
35752	359408	143230
35753	359418	143220
35754	359427	143210
35755	359437	143199
35756	359446	143189
35757	359456	143179
35758	359465	143168
35759	359475	143158
35760	359485	143148
35761	359496	143139
35762	359507	143129
35763	359516	143118
35764	359525	143108
35765	359534	143098
35766	359543	143087
35767	359552	143077
35768	359562	143066
35769	359573	143057
35770	359581	143046
35771	359590	143035
35772	359600	143025
35773	359609	143015
35774	359618	143004
35775	359628	142994
35776	359637	142984
35777	359646	142974
35778	359656	142963
35779	359666	142953
35780	359675	142943
35781	359685	142933
35782	359694	142922
35783	359703	142912
35784	359713	142902
35785	359725	142892
35786	359734	142882
35787	359742	142871
35788	359751	142860
35789	359760	142850
35790	359771	142840
35791	359782	142831
35792	359791	142820
35793	359800	142810
35794	359809	142800
35795	359818	142789
35796	359827	142779
35797	359836	142768
35798	359845	142757
35799	359855	142747
35800	359865	142737
35801	359873	142727
35802	359882	142716
35803	359891	142705
35804	359900	142695
35805	359910	142685
35806	359921	142676
35807	359931	142665
35808	359942	142656
35809	359951	142645
35810	359960	142635
35811	359968	142624
35812	359979	142614
35813	359988	142604
35814	359997	142593
35815	360005	142582
35816	360014	142572
35817	360025	142562
35818	360034	142552
35819	360043	142541
35820	360056	142532
35821	360067	142522
35822	360077	142513
35823	360086	142502
35824	360094	142491
35825	360102	142481
35826	360111	142470
35827	360120	142460
35828	360132	142450
35829	360141	142440
35830	360152	142430
35831	360161	142419
35832	360170	142409
35833	360179	142398
35834	360187	142388
35835	360196	142377
35836	360207	142368
35837	360216	142357
35838	360225	142347
35839	360234	142336
35840	360244	142326
35841	360255	142316
35842	360264	142306
35843	360274	142296
35844	360284	142286
35845	360294	142276
35846	360305	142266
35847	360317	142257
35848	360326	142246
35849	360335	142236
35850	360346	142226
35851	360355	142216
35852	360366	142206
35853	360375	142196
35854	360386	142186
35855	360397	142176
35856	360407	142166
35857	360417	142156
35858	360429	142147
35859	360440	142137
35860	360450	142127
35861	360459	142116
35862	360468	142106
35863	360478	142096
35864	360488	142086
35865	360497	142075
35866	360506	142065
35867	360516	142055
35868	360529	142046
35869	360538	142036
35870	360548	142025
35871	360557	142015
35872	360567	142005
35873	360578	141995
35874	360589	141986
35875	360598	141975
35876	360608	141965
35877	360618	141955
35878	360626	141944
35879	360636	141934
35880	360645	141924
35881	360655	141913
35882	360663	141903
35883	360672	141892
35884	360682	141882
35885	360692	141872
35886	360707	141864
35887	360716	141854
35888	360727	141844
35889	360737	141834
35890	360746	141823
35891	360755	141813
35892	360764	141802
35893	360774	141792
35894	360784	141782
35895	360796	141773
35896	360805	141762
35897	360817	141753
35898	360825	141742
35899	360836	141733
35900	360845	141722
35901	360854	141712
35902	360863	141701
35903	360872	141691
35904	360884	141681
35905	360893	141671
35906	360903	141661
35907	360914	141651
35908	360924	141641
35909	360933	141631
35910	360942	141620
35911	360952	141610
35912	360962	141600
35913	360973	141591
35914	360986	141582
35915	361000	141573
35916	361010	141563
35917	361019	141553
35918	361031	141543
35919	361040	141533
35920	361051	141523
35921	361061	141513
35922	361070	141503
35923	361078	141492
35924	361087	141481
35925	361096	141471
35926	361105	141460
35927	361114	141450
35928	361123	141439
35929	361132	141429
35930	361141	141418
35931	361151	141408
35932	361159	141398
35933	361168	141387
35934	361176	141376
35935	361185	141366
35936	361193	141355
35937	361203	141345
35938	361211	141334
35939	361220	141324
35940	361230	141313
35941	361241	141304
35942	361249	141293
35943	361259	141283
35944	361267	141272
35945	361276	141261
35946	361285	141251
35947	361295	141241
35948	361305	141231
35949	361316	141221
35950	361325	141211
35951	361334	141200
35952	361344	141190
35953	361355	141180
35954	361363	141170
35955	361372	141159
35956	361382	141149
35957	361390	141138
35958	361399	141128
35959	361408	141117
35960	361417	141107
35961	361426	141096
35962	361435	141086
35963	361445	141076
35964	361453	141065
35965	361462	141055
35966	361470	141044
35967	361479	141033
35968	361488	141023
35969	361499	141013
35970	361511	141004
35971	361519	140993
35972	361528	140982
35973	361537	140972
35974	361547	140962
35975	361556	140951
35976	361564	140941
35977	361573	140930
35978	361582	140920
35979	361590	140909
35980	361599	140899
35981	361610	140889
35982	361619	140878
35983	361628	140868
35984	361636	140857
35985	361645	140846
35986	361656	140837
35987	361664	140826
35988	361674	140816
35989	361683	140805
35990	361692	140795
35991	361701	140784
35992	361709	140774
35993	361718	140763
35994	361727	140753
35995	361738	140743
35996	361747	140733
35997	361758	140723
35998	361770	140714
35999	361779	140703
36000	361789	140693
36001	361798	140683
36002	361807	140672
36003	361818	140663
36004	361828	140653
36005	361838	140642
36006	361847	140632
36007	361856	140622
36008	361867	140612
36009	361876	140601
36010	361885	140591
36011	361894	140580
36012	361903	140570
36013	361912	140560
36014	361922	140549
36015	361932	140539
36016	361941	140529
36017	361950	140518
36018	361959	140508
36019	361968	140498
36020	361978	140488
36021	361987	140477
36022	361996	140467
36023	362007	140457
36024	362015	140446
36025	362027	140437
36026	362036	140426
36027	362045	140416
36028	362055	140406
36029	362064	140395
36030	362075	140386
36031	362088	140377
36032	362098	140367
36033	362107	140356
36034	362121	140348
36035	362131	140338
36036	362140	140327
36037	362150	140317
36038	362159	140307
36039	362168	140296
36040	362178	140286
36041	362187	140276
36042	362195	140265
36043	362204	140254
36044	362213	140244
36045	362222	140234
36046	362231	140223
36047	362240	140213
36048	362250	140202
36049	362259	140192
36050	362267	140181
36051	362276	140171
36052	362284	140160
36053	362293	140149
36054	362303	140139
36055	362312	140129
36056	362321	140119
36057	362330	140108
36058	362340	140098
36059	362349	140088
36060	362358	140077
36061	362368	140067
36062	362379	140057
36063	362388	140047
36064	362397	140036
36065	362405	140026
36066	362414	140015
36067	362422	140004
36068	362431	139994
36069	362441	139984
36070	362450	139973
36071	362459	139963
36072	362468	139952
36073	362477	139942
36074	362486	139931
36075	362512	139927
36076	362521	139917
36077	362531	139907
36078	362542	139897
36079	362551	139887
36080	362562	139877
36081	362571	139867
36082	362580	139856
36083	362590	139846
36084	362599	139836
36085	362609	139826
36086	362617	139815
36087	362626	139805
36088	362637	139795
36089	362646	139784
36090	362657	139775
36091	362665	139764
36092	362675	139754
36093	362684	139743
36094	362694	139733
36095	362703	139723
36096	362713	139712
36097	362722	139702
36098	362730	139691
36099	362739	139681
36100	362748	139671
36101	362759	139661
36102	362770	139651
36103	362781	139641
36104	362790	139631
36105	362798	139620
36106	362807	139610
36107	362815	139599
36108	362824	139588
36109	362844	139582
36110	362854	139572
36111	362862	139561
36112	362871	139551
36113	362880	139540
36114	362891	139530
36115	362902	139521
36116	362910	139510
36117	362919	139500
36118	362928	139489
36119	362937	139479
36120	362946	139468
36121	362956	139458
36122	362965	139448
36123	362974	139437
36124	362984	139427
36125	362993	139417
36126	363002	139406
36127	363013	139397
36128	363022	139386
36129	363031	139376
36130	363043	139366
36131	363052	139356
36132	363064	139347
36133	363076	139337
36134	363086	139327
36135	363095	139317
36136	363104	139307
36137	363114	139297
36138	363124	139286
36139	363133	139276
36140	363143	139266
36141	363153	139256
36142	363162	139245
36143	363171	139235
36144	363181	139225
36145	363191	139215
36146	363201	139205
36147	363211	139195
36148	363221	139185
36149	363232	139175
36150	363242	139165
36151	363251	139154
36152	363261	139144
36153	363270	139134
36154	363282	139124
36155	363296	139116
36156	363306	139106
36157	363319	139097
36158	363328	139086
36159	363338	139076
36160	363347	139066
36161	363360	139057
36162	363370	139047
36163	363379	139036
36164	363389	139026
36165	363400	139017
36166	363411	139007
36167	363421	138997
36168	363433	138988
36169	363445	138978
36170	363454	138968
36171	363463	138958
36172	363473	138947
36173	363482	138937
36174	363491	138927
36175	363500	138916
36176	363509	138906
36177	363519	138895
36178	363528	138885
36179	363537	138875
36180	363547	138865
36181	363557	138854
36182	363567	138844
36183	363577	138834
36184	363586	138824
36185	363596	138814
36186	363605	138803
36187	363617	138794
36188	363628	138785
36189	363638	138774
36190	363648	138764
36191	363658	138754
36192	363667	138744
36193	363676	138733
36194	363685	138723
36195	363695	138713
36196	363705	138703
36197	363716	138693
36198	363726	138683
36199	363736	138673
36200	363746	138663
36201	363755	138653
36202	363764	138642
36203	363774	138632
36204	363783	138621
36205	363792	138611
36206	363802	138601
36207	363815	138592
36208	363832	138585
36209	363851	138578
36210	363867	138570
36211	363888	138564
36212	363910	138559
36213	363920	138549
36214	363930	138539
36215	363941	138529
36216	363951	138519
36217	363964	138510
36218	363981	138502
36219	364002	138497
36220	364028	138493
36221	364040	138483
36222	364051	138474
36223	364061	138464
36224	364071	138454
36225	364086	138445
36226	364097	138436
36227	364107	138426
36228	364117	138416
36229	364130	138407
36230	364145	138399
36231	364162	138391
36232	364173	138381
36233	364183	138371
36234	364193	138361
36235	364202	138351
36236	364212	138341
36237	364221	138330
36238	364230	138320
36239	364240	138310
36240	364248	138299
36241	364258	138289
36242	364268	138279
36243	364277	138268
36244	364287	138258
36245	364296	138248
36246	364306	138238
36247	364316	138228
36248	364326	138218
36249	364335	138207
36250	364344	138197
36251	364354	138187
36252	364363	138176
36253	364372	138166
36254	364381	138155
36255	364391	138145
36256	364403	138136
36257	364412	138125
36258	364422	138115
36259	364431	138105
36260	364441	138095
36261	364451	138085
36262	364460	138074
36263	364470	138064
36264	364479	138054
36265	364489	138044
36266	364505	138036
36267	364515	138026
36268	364524	138015
36269	364533	138005
36270	364543	137995
36271	364554	137985
36272	364568	137977
36273	364579	137967
36274	364590	137957
36275	364600	137947
36276	364610	137937
36277	364619	137927
36278	364629	137916
36279	364639	137907
36280	364649	137897
36281	364660	137887
36282	364670	137877
36283	364680	137867
36284	364691	137857
36285	364702	137847
36286	364713	137838
36287	364723	137828
36288	364735	137818
36289	364747	137809
36290	364761	137800
36291	364775	137792
36292	364786	137782
36293	364797	137772
36294	364808	137763
36295	364818	137753
36296	364831	137744
36297	364843	137734
36298	364854	137725
36299	364865	137715
36300	364879	137706
36301	364892	137698
36302	364905	137688
36303	364915	137678
36304	364925	137668
36305	364938	137660
36306	364949	137650
36307	364959	137640
36308	364970	137630
36309	364981	137620
36310	364991	137610
36311	365002	137601
36312	365016	137592
36313	365027	137582
36314	365039	137573
36315	365049	137563
36316	365060	137553
36317	365070	137543
36318	365081	137533
36319	365093	137524
36320	365105	137515
36321	365116	137505
36322	365127	137495
36323	365137	137485
36324	365147	137475
36325	365157	137465
36326	365169	137456
36327	365178	137445
36328	365190	137436
36329	365200	137426
36330	365210	137416
36331	365220	137406
36332	365229	137396
36333	365240	137386
36334	365249	137375
36335	365258	137365
36336	365268	137355
36337	365278	137345
36338	365287	137334
36339	365297	137324
36340	365307	137314
36341	365317	137304
36342	365327	137294
36343	365336	137283
36344	365346	137273
36345	365357	137263
36346	365371	137255
36347	365382	137246
36348	365391	137235
36349	365401	137225
36350	365410	137214
36351	365420	137204
36352	365432	137195
36353	365442	137185
36354	365451	137175
36355	365461	137165
36356	365471	137154
36357	365479	137144
36358	365489	137133
36359	365498	137123
36360	365508	137113
36361	365517	137103
36362	365526	137092
36363	365536	137082
36364	365548	137073
36365	365558	137063
36366	365568	137053
36367	365578	137043
36368	365589	137033
36369	365598	137022
36370	365607	137012
36371	365616	137001
36372	365624	136991
36373	365634	136980
36374	365643	136970
36375	365653	136960
36376	365662	136949
36377	365672	136939
36378	365681	136929
36379	365691	136919
36380	365703	136910
36381	365713	136899
36382	365723	136890
36383	365732	136879
36384	365742	136869
36385	365751	136859
36386	365760	136848
36387	365770	136838
36388	365779	136828
36389	365789	136818
36390	365799	136807
36391	365809	136797
36392	365818	136787
36393	365828	136777
36394	365838	136767
36395	365848	136757
36396	365857	136746
36397	365866	136736
36398	365876	136726
36399	365886	136715
36400	365895	136705
36401	365904	136695
36402	365915	136685
36403	365926	136675
36404	365935	136665
36405	365948	136656
36406	365957	136646
36407	365967	136636
36408	365977	136625
36409	365986	136615
36410	365995	136604
36411	366007	136595
36412	366016	136585
36413	366025	136574
36414	366035	136564
36415	366044	136554
36416	366054	136544
36417	366066	136534
36418	366076	136524
36419	366085	136514
36420	366094	136503
36421	366103	136493
36422	366112	136483
36423	366122	136472
36424	366132	136462
36425	366145	136453
36426	366154	136443
36427	366164	136433
36428	366174	136423
36429	366183	136412
36430	366192	136402
36431	366202	136392
36432	366212	136382
36433	366221	136371
36434	366233	136362
36435	366244	136352
36436	366253	136342
36437	366265	136332
36438	366274	136322
36439	366283	136312
36440	366292	136301
36441	366302	136291
36442	366311	136281
36443	366323	136271
36444	366332	136261
36445	366340	136250
36446	366349	136240
36447	366360	136230
36448	366369	136220
36449	366379	136209
36450	366387	136199
36451	366397	136188
36452	366405	136178
36453	366415	136168
36454	366424	136157
36455	366435	136147
36456	366443	136137
36457	366452	136126
36458	366461	136116
36459	366470	136105
36460	366479	136095
36461	366488	136084
36462	366497	136074
36463	366506	136063
36464	366516	136054
36465	366525	136043
36466	366533	136032
36467	366544	136023
36468	366556	136013
36469	366567	136004
36470	366577	135994
36471	366587	135983
36472	366598	135974
36473	366609	135964
36474	366620	135954
36475	366631	135944
36476	366640	135934
36477	366648	135923
36478	366657	135913
36479	366666	135902
36480	366675	135892
36481	366684	135882
36482	366694	135871
36483	366703	135861
36484	366712	135851
36485	366721	135840
36486	366730	135830
36487	366741	135820
36488	366749	135809
36489	366758	135799
36490	366771	135790
36491	366782	135780
36492	366792	135770
36493	366803	135760
36494	366814	135751
36495	366824	135740
36496	366833	135730
36497	366841	135719
36498	366850	135709
36499	366860	135699
36500	366869	135688
36501	366878	135678
36502	366887	135668
36503	366896	135657
36504	366905	135647
36505	366914	135636
36506	366925	135627
36507	366934	135616
36508	366943	135606
36509	366952	135595
36510	366962	135585
36511	366971	135575
36512	366980	135564
36513	366990	135554
36514	366999	135544
36515	367008	135533
36516	367017	135523
36517	367027	135513
36518	367036	135502
36519	367045	135492
36520	367053	135481
36521	367062	135471
36522	367071	135460
36523	367079	135449
36524	367088	135439
36525	367100	135430
36526	367111	135420
36527	367120	135409
36528	367130	135399
36529	367139	135389
36530	367153	135380
36531	367162	135370
36532	367171	135359
36533	367180	135349
36534	367195	135341
36535	367204	135330
36536	367214	135320
36537	367223	135310
36538	367232	135299
36539	367241	135289
36540	367250	135279
36541	367260	135269
36542	367270	135259
36543	367281	135249
36544	367291	135238
36545	367301	135228
36546	367310	135218
36547	367319	135208
36548	367329	135198
36549	367339	135187
36550	367348	135177
36551	367357	135167
36552	367367	135157
36553	367379	135147
36554	367388	135137
36555	367400	135127
36556	367409	135117
36557	367420	135107
36558	367430	135097
36559	367442	135088
36560	367452	135078
36561	367463	135068
36562	367477	135059
36563	367486	135049
36564	367495	135039
36565	367504	135028
36566	367513	135018
36567	367523	135008
36568	367532	134997
36569	367542	134987
36570	367551	134977
36571	367561	134967
36572	367570	134956
36573	367579	134946
36574	367589	134936
36575	367599	134926
36576	367608	134915
36577	367618	134905
36578	367627	134895
36579	367636	134884
36580	367646	134874
36581	367657	134865
36582	367671	134856
36583	367680	134845
36584	367691	134836
36585	367702	134826
36586	367712	134816
36587	367720	134805
36588	367730	134795
36589	367740	134785
36590	367753	134776
36591	367766	134767
36592	367775	134757
36593	367785	134747
36594	367798	134738
36595	367806	134727
36596	367815	134716
36597	367824	134706
36598	367832	134695
36599	367841	134685
36600	367850	134674
36601	367859	134664
36602	367867	134653
36603	367875	134642
36604	367884	134632
36605	367893	134621
36606	367901	134611
36607	367909	134600
36608	367918	134589
36609	367927	134579
36610	367935	134568
36611	367944	134558
36612	367952	134547
36613	367961	134536
36614	367969	134526
36615	367978	134515
36616	367986	134505
36617	367995	134494
36618	368005	134484
36619	368014	134473
36620	368023	134463
36621	368033	134453
36622	368041	134442
36623	368051	134432
36624	368060	134422
36625	368069	134411
36626	368078	134401
36627	368088	134391
36628	368098	134381
36629	368107	134370
36630	368117	134360
36631	368128	134351
36632	368138	134340
36633	368148	134330
36634	368157	134320
36635	368167	134310
36636	368177	134300
36637	368189	134290
36638	368198	134280
36639	368208	134270
36640	368216	134259
36641	368224	134248
36642	368232	134238
36643	368242	134227
36644	368251	134217
36645	368260	134206
36646	368271	134197
36647	368279	134186
36648	368288	134176
36649	368300	134167
36650	368310	134156
36651	368318	134146
36652	368327	134135
36653	368338	134125
36654	368348	134115
36655	368358	134105
36656	368366	134095
36657	368376	134084
36658	368386	134074
36659	368394	134064
36660	368403	134053
36661	368413	134043
36662	368424	134033
36663	368432	134023
36664	368442	134012
36665	368452	134002
36666	368464	133993
36667	368473	133983
36668	368485	133973
36669	368496	133963
36670	368507	133954
36671	368517	133944
36672	368526	133933
36673	368534	133923
36674	368544	133912
36675	368556	133903
36676	368571	133895
36677	368580	133885
36678	368590	133874
36679	368601	133865
36680	368611	133855
36681	368620	133844
36682	368629	133834
36683	368638	133823
36684	368648	133813
36685	368656	133802
36686	368667	133793
36687	368677	133783
36688	368686	133772
36689	368696	133762
36690	368705	133752
36691	368715	133741
36692	368724	133731
36693	368733	133721
36694	368744	133711
36695	368752	133700
36696	368761	133690
36697	368771	133680
36698	368780	133669
36699	368789	133659
36700	368799	133649
36701	368809	133639
36702	368818	133629
36703	368828	133618
36704	368836	133608
36705	368846	133597
36706	368855	133587
36707	368867	133578
36708	368876	133567
36709	368886	133557
36710	368900	133549
36711	368913	133539
36712	368924	133530
36713	368932	133519
36714	368941	133509
36715	368950	133498
36716	368959	133488
36717	368969	133478
36718	368978	133467
36719	368990	133458
36720	369000	133448
36721	369009	133437
36722	369018	133427
36723	369027	133416
36724	369036	133406
36725	369045	133396
36726	369054	133385
36727	369063	133375
36728	369071	133364
36729	369083	133355
36730	369093	133345
36731	369102	133334
36732	369111	133324
36733	369119	133313
36734	369129	133303
36735	369140	133293
36736	369152	133284
36737	369161	133273
36738	369171	133263
36739	369183	133254
36740	369191	133243
36741	369202	133234
36742	369215	133224
36743	369224	133214
36744	369233	133204
36745	369242	133193
36746	369252	133183
36747	369261	133173
36748	369270	133162
36749	369281	133153
36750	369290	133142
36751	369300	133132
36752	369309	133122
36753	369318	133111
36754	369327	133101
36755	369336	133091
36756	369347	133081
36757	369357	133071
36758	369367	133061
36759	369382	133053
36760	369391	133042
36761	369400	133032
36762	369409	133021
36763	369418	133011
36764	369428	133000
36765	369437	132990
36766	369446	132980
36767	369456	132970
36768	369465	132959
36769	369474	132949
36770	369486	132939
36771	369495	132929
36772	369504	132919
36773	369514	132909
36774	369523	132898
36775	369533	132888
36776	369544	132878
36777	369555	132869
36778	369565	132859
36779	369574	132848
36780	369583	132838
36781	369592	132827
36782	369602	132817
36783	369611	132807
36784	369621	132797
36785	369634	132788
36786	369642	132777
36787	369651	132767
36788	369661	132756
36789	369670	132746
36790	369680	132736
36791	369695	132728
36792	369703	132717
36793	369712	132706
36794	369721	132696
36795	369730	132686
36796	369739	132675
36797	369749	132665
36798	369758	132655
36799	369767	132644
36800	369777	132634
36801	369792	132626
36802	369800	132615
36803	369809	132605
36804	369820	132595
36805	369830	132585
36806	369840	132575
36807	369849	132565
36808	369859	132554
36809	369868	132544
36810	369881	132535
36811	369892	132525
36812	369909	132518
36813	369919	132508
36814	369929	132497
36815	369940	132488
36816	369952	132479
36817	369961	132468
36818	369971	132458
36819	369981	132448
36820	369990	132438
36821	370000	132428
36822	370010	132417
36823	370019	132407
36824	370030	132397
36825	370039	132387
36826	370048	132376
36827	370058	132366
36828	370067	132356
36829	370079	132347
36830	370089	132337
36831	370098	132326
36832	370110	132317
36833	370122	132307
36834	370131	132297
36835	370142	132287
36836	370151	132277
36837	370161	132267
36838	370176	132258
36839	370187	132249
36840	370196	132238
36841	370206	132228
36842	370215	132218
36843	370226	132208
36844	370235	132198
36845	370247	132188
36846	370256	132178
36847	370271	132170
36848	370282	132160
36849	370291	132150
36850	370300	132139
36851	370309	132129
36852	370321	132119
36853	370330	132109
36854	370339	132098
36855	370348	132088
36856	370358	132078
36857	370368	132068
36858	370383	132060
36859	370394	132050
36860	370404	132040
36861	370414	132030
36862	370423	132019
36863	370432	132009
36864	370442	131999
36865	370452	131989
36866	370462	131979
36867	370472	131969
36868	370481	131958
36869	370492	131949
36870	370502	131938
36871	370511	131928
36872	370523	131919
36873	370535	131909
36874	370544	131899
36875	370557	131890
36876	370569	131881
36877	370585	131873
36878	370598	131864
36879	370610	131854
36880	370620	131844
36881	370629	131834
36882	370638	131824
36883	370648	131813
36884	370658	131803
36885	370666	131793
36886	370677	131783
36887	370692	131775
36888	370702	131764
36889	370711	131754
36890	370720	131744
36891	370729	131733
36892	370738	131723
36893	370748	131713
36894	370757	131702
36895	370766	131692
36896	370775	131681
36897	370784	131671
36898	370792	131660
36899	370802	131650
36900	370812	131640
36901	370823	131630
36902	370832	131620
36903	370841	131610
36904	370853	131600
36905	370863	131590
36906	370872	131580
36907	370886	131571
36908	370896	131561
36909	370906	131551
36910	370917	131541
36911	370926	131531
36912	370936	131521
36913	370944	131510
36914	370953	131499
36915	370963	131489
36916	370972	131479
36917	370981	131469
36918	370991	131458
36919	371000	131448
36920	371009	131438
36921	371019	131427
36922	371029	131417
36923	371038	131407
36924	371047	131397
36925	371056	131386
36926	371065	131376
36927	371074	131365
36928	371084	131355
36929	371094	131345
36930	371103	131335
36931	371112	131325
36932	371121	131314
36933	371131	131304
36934	371141	131294
36935	371151	131284
36936	371160	131273
36937	371170	131263
36938	371181	131254
36939	371191	131243
36940	371204	131235
36941	371213	131224
36942	371223	131214
36943	371233	131204
36944	371244	131194
36945	371254	131184
36946	371264	131174
36947	371276	131165
36948	371286	131155
36949	371295	131144
36950	371305	131134
36951	371315	131124
36952	371326	131114
36953	371341	131106
36954	371351	131096
36955	371361	131086
36956	371372	131076
36957	371382	131066
36958	371392	131056
36959	371402	131046
36960	371412	131036
36961	371422	131026
36962	371432	131016
36963	371442	131006
36964	371452	130996
36965	371463	130986
36966	371474	130976
36967	371483	130966
36968	371493	130956
36969	371502	130945
36970	371512	130935
36971	371521	130925
36972	371531	130915
36973	371540	130904
36974	371550	130894
36975	371561	130885
36976	371573	130875
36977	371582	130865
36978	371591	130854
36979	371600	130844
36980	371609	130834
36981	371618	130823
36982	371628	130813
36983	371637	130803
36984	371646	130792
36985	371658	130783
36986	371668	130773
36987	371676	130762
36988	371686	130752
36989	371696	130742
36990	371710	130733
36991	371718	130723
36992	371727	130712
36993	371736	130702
36994	371745	130691
36995	371756	130682
36996	371766	130671
36997	371775	130661
36998	371785	130651
36999	371796	130641
37000	371810	130633
37001	371819	130622
37002	371828	130612
37003	371836	130601
37004	371845	130591
37005	371855	130581
37006	371865	130571
37007	371880	130562
37008	371893	130553
37009	371907	130545
37010	371920	130535
37011	371929	130525
37012	371939	130515
37013	371948	130504
37014	371957	130494
37015	371968	130485
37016	371978	130474
37017	371987	130464
37018	371996	130454
37019	372006	130444
37020	372015	130433
37021	372024	130423
37022	372034	130413
37023	372043	130402
37024	372052	130392
37025	372061	130381
37026	372070	130371
37027	372079	130361
37028	372091	130351
37029	372103	130342
37030	372111	130331
37031	372120	130321
37032	372132	130311
37033	372141	130301
37034	372150	130290
37035	372158	130280
37036	372169	130270
37037	372178	130259
37038	372186	130249
37039	372194	130238
37040	372204	130228
37041	372213	130217
37042	372224	130208
37043	372234	130198
37044	372243	130187
37045	372255	130178
37046	372263	130167
37047	372272	130157
37048	372280	130146
37049	372289	130135
37050	372298	130125
37051	372309	130115
37052	372319	130105
37053	372329	130095
37054	372338	130085
37055	372347	130074
37056	372356	130064
37057	372365	130054
37058	372377	130044
37059	372388	130035
37060	372399	130025
37061	372407	130014
37062	372416	130004
37063	372426	129993
37064	372437	129984
37065	372446	129973
37066	372455	129963
37067	372463	129952
37068	372471	129941
37069	372480	129931
37070	372489	129921
37071	372500	129911
37072	372510	129901
37073	372519	129890
37074	372529	129881
37075	372538	129870
37076	372549	129860
37077	372559	129850
37078	372568	129840
37079	372578	129830
37080	372593	129821
37081	372605	129812
37082	372614	129802
37083	372623	129791
37084	372632	129781
37085	372642	129771
37086	372654	129761
37087	372666	129752
37088	372677	129742
37089	372686	129732
37090	372695	129721
37091	372704	129711
37092	372713	129701
37093	372723	129691
37094	372733	129680
37095	372742	129670
37096	372752	129660
37097	372761	129650
37098	372770	129639
37099	372780	129629
37100	372789	129619
37101	372797	129608
37102	372807	129598
37103	372817	129588
37104	372826	129577
37105	372836	129567
37106	372845	129557
37107	372856	129547
37108	372864	129536
37109	372873	129526
37110	372883	129516
37111	372892	129506
37112	372901	129495
37113	372909	129484
37114	372918	129474
37115	372928	129464
37116	372937	129453
37117	372946	129443
37118	372955	129433
37119	372963	129422
37120	372972	129411
37121	372981	129401
37122	372990	129391
37123	372999	129380
37124	373008	129370
37125	373017	129360
37126	373027	129349
37127	373038	129340
37128	373050	129330
37129	373059	129320
37130	373068	129309
37131	373079	129300
37132	373088	129289
37133	373097	129279
37134	373106	129268
37135	373115	129258
37136	373126	129248
37137	373138	129239
37138	373150	129230
37139	373159	129219
37140	373168	129209
37141	373176	129198
37142	373186	129188
37143	373194	129177
37144	373203	129167
37145	373212	129156
37146	373222	129146
37147	373230	129136
37148	373248	129128
37149	373258	129118
37150	373267	129108
37151	373279	129098
37152	373289	129088
37153	373300	129079
37154	373309	129068
37155	373319	129058
37156	373331	129049
37157	373343	129039
37158	373351	129029
37159	373359	129018
37160	373368	129008
37161	373377	128997
37162	373386	128987
37163	373394	128976
37164	373403	128966
37165	373413	128955
37166	373422	128945
37167	373431	128935
37168	373440	128924
37169	373449	128914
37170	373459	128904
37171	373468	128893
37172	373476	128883
37173	373485	128872
37174	373496	128862
37175	373508	128853
37176	373517	128843
37177	373526	128832
37178	373534	128822
37179	373543	128811
37180	373553	128801
37181	373564	128791
37182	373572	128781
37183	373581	128770
37184	373590	128760
37185	373599	128749
37186	373608	128739
37187	373619	128729
37188	373628	128719
37189	373637	128708
37190	373645	128698
37191	373655	128688
37192	373665	128678
37193	373675	128667
37194	373685	128657
37195	373695	128647
37196	373703	128637
37197	373712	128626
37198	373720	128615
37199	373729	128605
37200	373738	128595
37201	373747	128584
37202	373756	128574
37203	373767	128564
37204	373777	128554
37205	373786	128544
37206	373797	128534
37207	373805	128523
37208	373814	128513
37209	373825	128503
37210	373835	128493
37211	373848	128484
37212	373857	128474
37213	373866	128463
37214	373876	128453
37215	373886	128443
37216	373896	128433
37217	373905	128423
37218	373917	128413
37219	373926	128403
37220	373935	128392
37221	373945	128382
37222	373955	128372
37223	373963	128361
37224	373977	128353
37225	373986	128342
37226	373996	128332
37227	374005	128322
37228	374014	128311
37229	374023	128301
37230	374032	128291
37231	374042	128281
37232	374055	128271
37233	374064	128261
37234	374073	128251
37235	374082	128240
37236	374092	128230
37237	374101	128220
37238	374112	128210
37239	374124	128201
37240	374133	128190
37241	374142	128180
37242	374151	128170
37243	374160	128159
37244	374171	128149
37245	374184	128140
37246	374195	128131
37247	374204	128120
37248	374214	128110
37249	374223	128100
37250	374233	128090
37251	374242	128079
37252	374252	128069
37253	374261	128059
37254	374271	128049
37255	374282	128039
37256	374292	128029
37257	374301	128019
37258	374310	128008
37259	374320	127998
37260	374330	127988
37261	374351	127982
37262	374360	127971
37263	374371	127962
37264	374386	127953
37265	374395	127943
37266	374403	127932
37267	374412	127922
37268	374422	127912
37269	374430	127901
37270	374439	127891
37271	374448	127880
37272	374458	127870
37273	374471	127861
37274	374480	127850
37275	374490	127841
37276	374500	127830
37277	374510	127820
37278	374519	127810
37279	374531	127801
37280	374541	127791
37281	374551	127780
37282	374560	127770
37283	374570	127760
37284	374579	127749
37285	374587	127739
37286	374596	127728
37287	374606	127718
37288	374615	127708
37289	374624	127697
37290	374633	127687
37291	374645	127678
37292	374660	127669
